id,mission,magazine,frame,in_sample,icon,icon_label,lap_var,content_lap,mean_lum,clip5_frac,clip250_frac,dark_frac,bright_frac,p50,p95,p99,featureless_frac,tilt_deg,has_horizon,black_frame,underexposed,overexposed,blurry,aimless,dud,crooked,quality
AS12-48-7095,AS12,48,7095,1,0,,1503.8610040113508,1626.0492540462083,136.97424067283163,0.00045838647959183676,0.0005381058673469387,0.11571269132653061,0.0027553013392857145,160.0,203.0,225.0,0.07653061224489796,1.9525090493996085,1,0,0,0,0,0,0,0,0.9914003526644973
AS12-48-7096,AS12,48,7096,1,0,,865.7628387286484,1091.3190154140127,123.33851841517857,0.06586316167091837,0.00026905293367346936,0.2542051977040816,0.002082669005102041,160.0,206.0,214.0,0.20918367346938777,11.07020257793936,1,0,0,0,0,0,0,1,0.5630909404871803
AS12-48-7097,AS12,48,7097,1,0,,2623.241215981031,2809.0827765517893,113.81732800542092,0.0061782525510204085,0.00013452646683673468,0.23681640625,0.0017338966836734694,128.0,217.0,232.0,0.0663265306122449,14.257035359650063,1,0,0,0,0,0,0,1,1.5786084861800511
AS12-48-7098,AS12,48,7098,1,0,,617.1337937736502,639.327000636616,108.67112264827806,0.0015545280612244898,0.000448421556122449,0.005166812818877551,0.0013751594387755102,93.0,194.0,218.0,0.03571428571428571,15.296547314430068,1,0,0,0,0,0,0,1,-0.011251327934167618
AS12-48-7099,AS12,48,7099,1,0,,878.4763532111864,1242.6566269831403,107.28315330038265,0.0013701769770408164,0.0004434390943877551,0.26746352838010207,0.0030293367346938774,130.0,191.0,220.0,0.29591836734693877,-5.527540151656172,1,0,0,0,0,0,0,0,0.7025765975961142
AS12-48-7100,AS12,48,7100,1,0,,568.6202512496167,941.6940544846757,85.86347058354592,0.0067612005739795915,0.00030393016581632654,0.39497967155612246,0.0019730548469387753,102.0,182.0,213.0,0.3979591836734694,0.0,1,0,0,0,0,0,0,0,0.4047040981703759
AS12-48-7101,AS12,48,7101,1,0,,1411.4689600931163,1544.7735800906657,98.54436882174745,0.002316844706632653,0.0009566326530612245,0.024050342793367346,0.001589405293367347,94.0,185.0,205.0,0.08673469387755102,0.0,1,0,0,0,0,0,0,0,0.9363255458830142
AS12-48-7102,AS12,48,7102,1,0,,1348.473264835989,1971.2864378707982,65.32301299426021,0.0003736846301020408,0.0005978954081632653,0.4153429926658163,0.0033531967474489796,37.0,169.0,200.0,0.3163265306122449,-21.87620811163073,1,0,0,0,0,0,0,1,1.1981974866980578
AS12-48-7103,AS12,48,7103,1,0,,1539.2147599120578,2037.0163867759218,84.22403639190051,0.0003288424744897959,0.0004932637117346938,0.34860790019132654,0.00393116230867347,82.0,184.0,219.0,0.24489795918367346,-4.939215542126199,1,0,0,0,0,0,0,0,1.2334273487506515
AS12-48-7104,AS12,48,7104,1,0,,820.5729887933345,1050.2695928082126,100.01202268016581,0.00023915816326530612,0.00043347417091836734,0.2825554049744898,0.00479312818877551,112.0,215.0,238.0,0.2193877551020408,1.8881880067409305,1,0,0,0,0,0,0,0,0.5219102674948078
AS12-48-7105,AS12,48,7105,1,0,,528.3316267999397,626.8705893607091,113.2900390625,0.0003736846301020408,0.00019431600765306122,0.21669722576530612,0.004269969706632653,132.0,213.0,237.0,0.15816326530612246,4.214178522734044,1,0,0,0,0,0,0,0,-0.03238498748033636
AS12-48-7106,AS12,48,7106,1,0,,1289.7119326432364,1337.0230131893895,99.35387934470663,0.003946109693877551,0.000448421556122449,0.12810407366071427,0.002720424107142857,105.0,184.0,207.0,0.03571428571428571,9.972057687331088,1,0,0,0,0,0,0,0,0.7811932625070419
AS12-48-7107,AS12,48,7107,1,0,,1550.1039460627599,1598.4341228102319,103.77868403220663,0.0028698979591836736,0.00041354432397959186,0.14109335140306123,0.002680564413265306,113.0,190.0,207.0,0.030612244897959183,0.0,1,0,0,0,0,0,0,0,0.9730025131184332
AS12-48-7108,AS12,48,7108,1,0,,880.3076365587863,941.6282784614527,91.08734753667092,0.006766183035714286,0.0008021763392857143,0.12433733258928571,0.004130460778061225,92.0,185.0,228.0,0.0663265306122449,-16.69924423399362,1,0,0,0,0,0,0,1,0.40462907210068444
AS12-48-7109,AS12,48,7109,1,0,,1198.9228389474663,1262.4643692241705,99.05397002551021,0.004877830038265306,0.0005131935586734694,0.09962930484693877,0.003527582908163265,105.0,183.0,220.0,0.05102040816326531,0.0,1,0,0,0,0,0,0,0,0.7195623410099858
AS12-48-7110,AS12,48,7110,1,0,,1518.392990107439,1526.1057666412644,109.54566924426021,0.004648636798469388,0.0006875797193877551,0.09296775350765306,0.0032286352040816328,118.0,187.0,226.0,0.00510204081632653,-1.008624310660236,1,0,0,0,0,0,0,0,0.9232666852200864
AS12-48-7111,AS12,48,7111,1,0,,1608.998462070082,1608.9984620700823,111.68403718909438,0.003976004464285714,0.000568000637755102,0.10294264190051021,0.0027702487244897957,123.0,186.0,221.0,0.0,0.0,1,0,0,0,0,0,0,0,0.980077988312016
AS12-48-7112,AS12,48,7112,1,0,,1638.707945525547,1716.8991710893072,93.0516282684949,0.005381058673469388,0.0008818957270408163,0.16580636160714285,0.003049266581632653,94.0,186.0,224.0,0.04591836734693878,8.039444550836647,1,0,0,0,0,0,0,0,1.0497947325751562
AS12-48-7113,AS12,48,7113,1,0,,1974.5187316280462,1984.617741191997,102.12097417091837,0.0038464604591836736,0.000652702487244898,0.14677335778061223,0.003283442283163265,108.0,187.0,224.0,0.00510204081632653,6.225829064425769,1,0,0,0,0,0,0,0,1.205436805962283
AS12-48-7114,AS12,48,7114,1,0,,794.498353696376,827.6126784802345,102.87451171875,0.005939094387755102,0.00047831632653061223,0.16068439094387754,0.0022819674744897957,105.0,208.0,221.0,0.04081632653061224,-5.247138901616438,1,0,0,0,0,0,0,0,0.2660017560712917
AS12-48-7115,AS12,48,7115,1,0,,333.31100380294083,377.6793982148041,105.01472317442602,0.02611308195153061,0.0,0.10178172831632654,0.0,115.0,178.0,192.0,0.12244897959183673,-4.899092453787765,1,0,0,0,0,0,0,0,-0.5766186273332188
AS12-48-7116,AS12,48,7116,1,0,,475.0796083875469,542.2477945249681,128.1745455994898,0.016068439094387755,0.0004185267857142857,0.08411391900510204,0.0018086336096938774,143.0,207.0,223.0,0.12755102040816327,1.701354605326124,1,0,0,0,0,0,0,0,-0.18814582772268595
AS12-48-7117,AS12,48,7117,1,0,,422.46446330144676,492.55093885116935,147.9891581632653,0.02121532206632653,3.985969387755102e-05,0.06304308832908163,0.0006277901785714286,160.0,223.0,233.0,0.14795918367346939,0.0,1,0,0,0,0,0,0,0,-0.2913926018814275
AS12-48-7118,AS12,48,7118,1,0,,811.4962862936818,828.0621574395855,122.27757294323979,0.00494758450255102,0.0004035794005102041,0.08050163424744898,0.002436423788265306,128.0,224.0,234.0,0.02040816326530612,-8.259437979878806,1,0,0,0,0,0,0,0,0.2665849373433304
AS12-48-7119,AS12,48,7119,1,0,,783.3593047863737,928.3279434885071,81.68687220982143,0.004230110012755102,0.0007922114158163265,0.3284438775510204,0.004514110331632653,73.0,184.0,233.0,0.15816326530612246,4.474896506246098,1,0,0,0,0,0,0,0,0.3893496227544995
AS12-48-7120,AS12,48,7120,1,0,,819.148776307398,948.633916325748,77.81392996651786,0.00506218112244898,0.0006576849489795918,0.37333087531887754,0.004414461096938775,61.0,181.0,232.0,0.1377551020408163,5.425226368420328,1,0,0,0,0,0,0,0,0.41259060810630516
AS12-48-7121,AS12,48,7121,1,0,,736.9119753057089,1101.6973037226246,54.840506417410715,0.0011559311224489796,0.0,0.5147580516581632,2.9894770408163265e-05,21.0,149.0,188.0,0.33163265306122447,-0.4658090827649937,1,0,0,0,0,0,0,0,0.5732570866521131
AS12-48-7122,AS12,48,7122,1,0,,649.5968760367435,1270.1764511169433,57.02987982302296,0.00027901785714285713,0.00016940369897959184,0.5965601084183674,0.0018634406887755102,11.0,174.0,217.0,0.4897959183673469,-1.032244691565731,1,0,0,0,0,0,0,0,0.7261037094623108
AS12-48-7123,AS12,48,7123,1,0,,192.3346868011168,351.86146210580165,54.851039341517854,0.00848014987244898,0.0,0.20362822863520408,0.0,50.0,111.0,146.0,0.45918367346938777,0.0,1,0,0,0,0,0,0,0,-0.6526727117809018
AS12-48-7124,AS12,48,7124,1,0,,763.7833870129256,925.8605257920391,93.9834283322704,0.00530632174744898,0.00042849170918367346,0.019894969706632654,0.0008320711096938776,88.0,182.0,207.0,0.17857142857142858,-6.271077449501146,1,0,0,0,0,0,0,0,0.3864909904635485
AS12-48-7125,AS12,48,7125,1,0,,493.97241682402546,520.2689682822073,112.85677415497449,0.0002491230867346939,0.0007523517219387755,0.15154655612244897,0.0027403539540816328,121.0,195.0,225.0,0.05102040816326531,0.0,1,0,0,0,0,0,0,0,-0.2325884729730478
AS12-48-7126,AS12,48,7126,1,0,,1084.3413546493232,1089.5887022751776,124.00368203922194,0.002276985012755102,0.00031887755102040814,0.0277523118622449,0.0076779735331632655,136.0,214.0,239.0,0.00510204081632653,0.0,1,0,0,0,0,0,0,0,0.5613865984852747
AS12-48-7127,AS12,48,7127,1,0,,1090.4141818112705,1117.985857243228,125.02963069993622,0.007204639668367347,0.0003786670918367347,0.05215142697704082,0.004803093112244898,141.0,206.0,236.0,0.025510204081632654,0.0,1,0,0,0,0,0,0,0,0.5890211643631845
AS12-48-7128,AS12,48,7128,1,0,,1101.0690360603508,1117.7723087105046,125.21940270248724,0.00785235969387755,0.000284000318877551,0.07154815051020408,0.004927654655612245,145.0,199.0,233.0,0.015306122448979591,-5.07960786001457,1,0,0,0,0,0,0,0,0.5888159815372135
AS12-48-7129,AS12,48,7129,1,0,,976.204725205501,981.0574238778038,123.61152742346938,0.007603236607142857,0.0001544563137755102,0.05083107461734694,0.004299864477040816,138.0,211.0,235.0,0.00510204081632653,1.4202655463990457,1,0,0,0,0,0,0,0,0.4486885350527768
AS12-48-7130,AS12,48,7130,1,0,,178.08866158863844,273.54237980306766,123.93301578443878,0.03699477838010204,6.975446428571428e-05,0.23297991071428573,0.003492705676020408,165.0,220.0,236.0,0.35714285714285715,5.165241044995761,1,0,0,0,0,0,0,0,-0.923107234301655
AS12-48-7131,AS12,48,7131,1,0,,213.3555722540242,311.3239256989134,106.00557537468113,0.0865902024872449,4.982461734693878e-05,0.3053402024872449,0.004045758928571429,120.0,218.0,236.0,0.32142857142857145,0.0,1,0,0,0,0,0,0,0,-0.7841447539816059
AS12-48-7132,AS12,48,7132,1,0,,188.51547794625546,275.9871542718128,122.37707270408163,0.00038364955357142856,0.0002242107780612245,0.23117625956632654,0.006522042410714286,156.0,220.0,239.0,0.32653061224489793,14.281095735970823,1,0,0,0,0,0,0,1,-0.9135502721052613
AS12-48-7133,AS12,48,7133,1,1,"Conrad at Surveyor 3, LM on the horizon",445.60874110107767,742.0052500583438,89.90636957908163,0.2810656489158163,0.00017438616071428572,0.3843371332908163,0.0016990194515306123,111.0,191.0,225.0,0.4030612244897959,0.0,1,0,0,0,0,0,0,0,0.148723386350444
AS12-48-7134,AS12,48,7134,1,0,,468.1755533909508,785.2624100231955,108.67917928890306,0.0005082110969387755,0.00023417570153061223,0.3319764429209184,0.00417530293367347,140.0,205.0,233.0,0.40816326530612246,0.0,1,0,0,0,0,0,0,0,0.20958286925846434
AS12-48-7135,AS12,48,7135,1,0,,415.26964820399473,635.6493341555429,122.67151128029337,0.0006377551020408163,0.00027901785714285713,0.25674625318877553,0.0056899713010204085,157.0,214.0,237.0,0.3520408163265306,0.0,1,0,0,0,0,0,0,0,-0.0174477452922089
AS12-48-7136,AS12,48,7136,1,0,,414.71787974537534,695.8506615402158,108.52563974808673,0.022739955357142856,0.000244140625,0.3204320790816326,0.00406070631377551,141.0,208.0,234.0,0.40816326530612246,0.6437457141753808,1,0,0,0,0,0,0,0,0.07974421295821374
AS12-48-7137,AS12,48,7137,1,0,,380.7063745333224,488.1684735313925,136.58189672353316,0.060736208545918366,0.00018435108418367346,0.14513412786989796,0.001136001275510204,156.0,229.0,236.0,0.22959183673469388,9.516020204968171,1,0,0,0,0,0,0,0,-0.3009920407349698
AS12-48-7138,AS12,48,7138,1,0,,1105.317525941275,1132.2120532459612,94.65433175223214,0.0008470184948979591,0.00047831632653061223,0.2650569993622449,0.0037119339923469387,88.0,206.0,234.0,0.025510204081632654,15.461217740441903,1,0,0,0,0,0,0,1,0.6026025192242318
AS12-48-7139,AS12,48,7139,1,0,,1920.5704880689939,2056.0717365916794,116.04577387595663,0.005146882971938775,0.00047333386479591835,0.2860829878826531,0.008345623405612245,135.0,224.0,239.0,0.0663265306122449,-6.34019174590991,1,0,0,0,0,0,0,0,1.2434282285633156
AS12-48-7140,AS12,48,7140,1,0,,845.0228893766796,1795.6191364713789,80.04754763233419,0.21888950892857142,0.0001992984693877551,0.5462472098214286,0.0020129145408163264,6.0,218.0,232.0,0.5306122448979592,4.327648203108186,1,0,0,0,0,0,0,0,1.0979460599406452
AS12-48-7141,AS12,48,7141,1,0,,1636.7692507513857,1852.1678867660328,117.31102020886479,9.466677295918367e-05,0.0005131935586734694,0.29196229272959184,0.006337691326530612,134.0,223.0,238.0,0.11734693877551021,6.911227119024681,1,0,0,0,0,0,0,0,1.131250149862222
AS12-48-7142,AS12,48,7142,1,0,,323.1945692519752,496.0024952942552,121.80791613520408,0.0,0.0,0.0003736846301020408,0.0,169.0,202.0,210.0,0.35714285714285715,,0,0,0,0,0,0,0,0,-0.28389217753229934
AS12-48-7143,AS12,48,7143,1,0,,488.0517131926765,763.7775183068851,124.81789102359694,0.19958246970663265,9.964923469387754e-06,0.3635204081632653,0.0008818957270408163,183.0,229.0,236.0,0.3673469387755102,2.4263358316023576,1,0,0,0,0,0,0,0,0.1797862050036627
AS12-48-7144,AS12,48,7144,1,0,,1470.0899696572283,1663.4798589225456,92.11112384406887,0.00021424585459183673,0.0004982461734693878,0.32558394451530615,0.0047383211096938774,53.0,210.0,231.0,0.11734693877551021,3.772283609379837,1,0,0,0,0,0,0,0,1.0158448491006102
AS12-48-7145,AS12,48,7145,1,0,,1082.4262464594613,1340.5442737468331,94.3011698820153,0.09018255739795919,0.00031887755102040814,0.43544224330357145,0.004185267857142857,77.0,211.0,234.0,0.19387755102040816,19.932536561939525,1,0,0,0,0,0,0,1,0.7840183197921989
AS12-48-7146,AS12,48,7146,1,0,,989.1483481187266,1295.8099535477334,141.11044622927295,0.11587213010204081,0.00018435108418367346,0.22221779336734693,0.003786670918367347,183.0,222.0,235.0,0.23979591836734693,-11.040940180323732,1,0,0,0,0,0,0,1,0.7475640834435587
AS12-48-7147,AS12,48,7147,1,0,,706.8916209958237,1057.7398387908372,158.9543307557398,0.10024713010204081,3.487723214285714e-05,0.18181999362244897,0.0017637914540816326,200.0,226.0,233.0,0.336734693877551,2.105514188856042,1,0,0,0,0,0,0,0,0.5295228745053764
AS12-48-7148,AS12,48,7148,1,0,,780.1647707149915,821.7364407937532,138.49933235012756,0.0014598612882653062,0.0004384566326530612,0.09369021045918367,0.0036122847576530613,161.0,198.0,232.0,0.05102040816326531,3.6411852579013417,1,0,0,0,0,0,0,0,0.25834829568972023
AS12-48-7149,AS12,48,7149,1,0,,966.4756151699165,980.9099992542491,141.5751504703444,0.0032585299744897957,0.0004035794005102041,0.030074139030612245,0.003622249681122449,157.0,196.0,229.0,0.015306122448979591,6.410840020232449,1,0,0,0,0,0,0,0,0.44852711872015705
AS12-48-7150,AS12,48,7150,1,0,,1163.2152389635,1174.9056088876011,130.18268195950256,0.010079520089285714,0.0001096141581632653,0.08273875956632654,0.001345264668367347,150.0,187.0,213.0,0.01020408163265306,3.333850661536574,1,0,0,0,0,0,0,0,0.6423593174777544
AS12-48-7151,AS12,48,7151,1,0,,157.3052079876926,499.42980020426194,63.7317044005102,0.6311234454719388,0.00025410554846938777,0.6367087850765306,0.0009865274234693877,0.0,197.0,212.0,0.6887755102040817,0.0,1,0,0,0,0,0,0,0,-0.27649592089350084
AS12-48-7152,AS12,48,7152,1,0,,146.8043326189348,469.9180138267412,62.31474210778061,0.6219108737244898,0.000244140625,0.6282037228954082,0.0008420360331632653,0.0,191.0,208.0,0.6938775510204082,0.0,1,0,0,0,0,0,0,0,-0.34191724637581583
AS12-48-7153,AS12,48,7153,1,0,,270.5438675345207,411.2006549402099,109.11223991549745,0.3234315210459184,1.992984693877551e-05,0.3882433832908163,0.00023915816326530612,149.0,210.0,218.0,0.35714285714285715,-3.873489724344577,1,0,0,0,0,0,0,0,-0.4852830145115351
AS12-48-7154,AS12,48,7154,1,0,,231.2314673379678,443.34088305669974,97.75805165816327,0.425048828125,0.0,0.44038484534438777,8.96843112244898e-05,128.0,210.0,222.0,0.49489795918367346,4.000185760513104,1,0,0,0,0,0,0,0,-0.4044497859228296
AS12-48-7155,AS12,48,7155,1,0,,111.59173703104297,228.5389353733572,70.92129703443878,0.5109066087372449,0.00010463169642857142,0.5625298947704082,0.005007374043367347,3.0,219.0,235.0,0.5204081632653061,,0,0,0,0,0,0,0,0,-1.1161742464458575
AS12-48-7156,AS12,48,7156,1,0,,377.84565770362923,692.8893115110523,103.38685825892857,0.3599230707908163,4.982461734693877e-06,0.445621412627551,0.00011459661989795919,125.0,224.0,231.0,0.45918367346938777,,0,0,0,0,0,0,0,0,0.0751634406501039
AS12-48-7157,AS12,48,7157,1,0,,231.51344343762952,402.4525052856426,99.18080357142857,0.3559470663265306,0.0,0.4584412866709184,0.0007124920280612245,110.0,228.0,235.0,0.42857142857142855,,0,0,0,0,0,0,0,0,-0.508380402168345
AS12-48-7158,AS12,48,7158,1,0,,272.13771148164386,813.1009792630348,55.58808494100765,4.48421556122449e-05,0.0005829480229591837,0.737419284119898,0.00625797193877551,15.0,220.0,238.0,0.6683673469387755,,0,0,0,0,0,0,0,0,0.24700121187466176
AS12-48-7159,AS12,48,7159,1,0,,610.6236777001498,763.0831812218096,143.0455247528699,0.006865832270408163,0.00012954400510204082,0.1686961894132653,0.0026008450255102043,177.0,231.0,236.0,0.20408163265306123,-1.8476102659945959,1,0,0,0,0,0,0,0,0.17880932726106813
AS12-48-7160,AS12,48,7160,1,0,,1543.5796941636452,1609.1223187926885,126.58934052136479,0.008226044323979591,0.0002491230867346939,0.101318359375,0.0010413345025510204,143.0,201.0,216.0,0.04081632653061224,-22.932100437589785,1,0,0,0,0,0,0,1,0.9801606656498094
AS12-48-7161,AS12,48,7161,1,0,,1140.3220138969843,1458.6029645897067,98.4708326690051,0.00026905293367346936,5.480707908163265e-05,0.3322056361607143,0.00204280931122449,77.0,220.0,233.0,0.2193877551020408,0.0,1,0,0,0,0,0,0,0,0.8746748673231813
AS12-48-7162,AS12,48,7162,1,0,,576.1159477185976,705.2917550161108,85.87150729432398,0.004399513711734694,0.00033880739795918367,0.27274493781887754,0.002570950255102041,98.0,162.0,216.0,0.1836734693877551,0.0,1,0,0,0,0,0,0,0,0.09421912153489832
AS12-48-7163,AS12,48,7163,1,0,,1228.64149954745,1321.9018613501541,137.31076112085458,0.0005082110969387755,0.0003637197066326531,0.09790537308673469,0.0019331951530612245,152.0,205.0,218.0,0.07142857142857142,-7.891702428235704,1,0,0,0,0,0,0,0,0.7689765957062241
AS12-48-7164,AS12,48,7164,1,0,,567.5546127541121,847.9832017096763,78.6021504304847,0.00041354432397959186,0.0004185267857142857,0.3966089365433674,0.0026705994897959183,67.0,171.0,220.0,0.33163265306122447,-25.319686910309642,1,0,0,0,0,0,0,1,0.29211877099201755
AS12-48-7165,AS12,48,7165,1,0,,259.6566426904933,507.0859930495262,62.84689393335459,0.0001544563137755102,0.00045838647959183676,0.5571089764030612,0.0032336176658163264,14.0,173.0,224.0,0.4897959183673469,-7.907162702958458,1,0,0,0,0,0,0,0,-0.2601552498888413
AS12-48-7166,AS12,48,7166,1,0,,310.24895990952405,624.3489555327872,73.41007653061224,0.0012256855867346938,0.0003786670918367347,0.5501036352040817,0.0029197225765306123,13.0,183.0,217.0,0.5051020408163265,1.8357747405456943,1,0,0,0,0,0,0,0,-0.03671429394371521
AS12-48-7167,AS12,48,7167,1,0,,432.35291706299296,880.2862843126059,83.68446568080357,0.024618343431122448,0.00023417570153061223,0.5332280373086735,0.0009117904974489796,11.0,215.0,226.0,0.5102040816326531,4.467159061389273,1,0,0,0,0,0,0,0,0.3322749449647832
AS12-48-7168,AS12,48,7168,1,0,,314.6182279288644,633.9809901075012,80.7228704958546,0.492740553252551,0.00027403539540816324,0.5260333625637755,0.0014598612882653062,6.0,214.0,230.0,0.5051020408163265,0.0,1,0,0,0,0,0,0,0,-0.020270530410484162
AS12-48-7169,AS12,48,7169,1,0,,366.54869803541754,572.8032667932102,110.08222556600765,0.29420938297193877,6.477200255102041e-05,0.35120376275510207,0.0014698262117346938,141.0,219.0,230.0,0.3673469387755102,-2.8624052261117474,1,0,0,0,0,0,0,0,-0.12926522788037817
AS12-48-7170,AS12,48,7170,1,0,,213.19734160714424,445.42482024904456,98.3896185427296,0.0014847735969387755,4.982461734693878e-05,0.46963687818877553,0.0032336176658163264,39.0,226.0,236.0,0.5306122448979592,,0,0,0,0,0,0,0,0,-0.39941283900616886
AS12-48-7171,AS12,48,7171,1,0,,27.844245049418234,237.88024990617734,26.749068279655614,4.982461734693877e-06,0.0,0.8561363998724489,0.0,20.0,82.0,145.0,0.8877551020408163,16.011177478808456,1,0,1,0,1,1,1,1,-4.573145479015455
AS12-49-7172,AS12,49,7172,1,0,,57.22435351770552,110.11940615501403,168.84098971619898,0.0,0.0,7.473692602040816e-05,0.0,182.0,218.0,220.0,0.4897959183673469,,0,0,0,1,1,0,1,0,-3.900409138441179
AS12-49-7173,AS12,49,7173,1,0,,237.64290158461154,376.9490428798236,69.07917131696429,6.975446428571428e-05,0.0,0.4004753268494898,0.0,76.0,152.0,165.0,0.37244897959183676,3.0127875041833403,1,0,0,0,0,0,0,0,-0.5786977035573193
AS12-49-7174,AS12,49,7174,1,0,,289.65279828593515,415.9431364894635,74.21450992506378,0.00014449139030612245,0.0,0.3024354272959184,0.0,82.0,152.0,164.0,0.30612244897959184,0.0,1,0,0,0,0,0,0,0,-0.4729661933862222
AS12-49-7175,AS12,49,7175,1,0,,286.71306704481856,406.1642640960039,71.44326969068878,0.00016442123724489795,0.0,0.3138054049744898,0.0,79.0,143.0,157.0,0.29591836734693877,4.763641690726178,1,0,0,0,0,0,0,0,-0.49851966701634004
AS12-49-7176,AS12,49,7176,1,0,,337.03994945911796,480.5415152747347,76.03246073820154,8.96843112244898e-05,0.0,0.3462711256377551,0.0,86.0,155.0,167.0,0.3010204081632653,2.9903449751653746,1,0,0,0,0,0,0,0,-0.31790563098614616
AS12-49-7177,AS12,49,7177,1,0,,513.3208393126117,743.8411375441375,93.96098234215562,0.00011459661989795919,6.477200255102041e-05,0.3337302694515306,0.000572983099489796,108.0,190.0,202.0,0.3112244897959184,4.253836436119192,1,0,0,0,0,0,0,0,0.15137763502631668
AS12-49-7178,AS12,49,7178,1,0,,524.6281607795239,760.1051971347113,99.0112005739796,0.0001992984693877551,0.0001096141581632653,0.32871293048469385,0.0008818957270408163,117.0,193.0,206.0,0.3112244897959184,-1.2364076028561433,1,0,0,0,0,0,0,0,0.17460943114555946
AS12-49-7179,AS12,49,7179,1,0,,548.9209264761355,795.5705252413757,102.41789899553571,0.00014947385204081633,0.0004035794005102041,0.3333715322066326,0.0014947385204081632,122.0,202.0,213.0,0.3112244897959184,10.813877513624963,1,0,0,0,0,0,0,1,0.22359062898509272
AS12-49-7180,AS12,49,7180,1,0,,337.68757553609,485.4143016229039,71.9137884646046,0.0002889827806122449,0.0,0.36776546556122447,0.0,78.0,154.0,166.0,0.30612244897959184,5.937416099481517,1,0,0,0,0,0,0,0,-0.3070690312821445
AS12-49-7181,AS12,49,7181,1,0,,423.8601051799857,568.0907409703403,79.28234614158163,0.0005032286352040816,0.0,0.3148616868622449,0.0,89.0,157.0,170.0,0.25510204081632654,4.5288242369325395,1,0,0,0,0,0,0,0,-0.13813842548703398
AS12-49-7182,AS12,49,7182,1,0,,377.78228819256077,559.8825152013912,78.17063436702806,0.00030393016581632654,0.0,0.36976841517857145,4.982461734693877e-06,87.0,163.0,175.0,0.32653061224489793,5.9468630539735,1,0,0,0,0,0,0,0,-0.15377088800980968
AS12-49-7183,AS12,49,7183,1,0,,477.9068649527134,678.4986883930939,75.0114447146046,0.00047333386479591835,1.992984693877551e-05,0.40297154017857145,0.00013950892857142856,70.0,164.0,178.0,0.29591836734693877,0.3063916222707099,1,0,0,0,0,0,0,0,0.05262081830776642
AS12-49-7184,AS12,49,7184,1,0,,444.5509126806745,654.860201679553,75.49872448979592,0.0005480707908163265,1.4947385204081632e-05,0.4183374521683674,0.0001544563137755102,67.0,166.0,181.0,0.32142857142857145,1.7489460445542309,1,0,0,0,0,0,0,0,0.014532889644423739
AS12-49-7185,AS12,49,7185,1,0,,467.5873162619326,744.6585852588126,77.42361886160714,0.00045838647959183676,6.477200255102041e-05,0.43936344068877553,0.0003637197066326531,61.0,176.0,189.0,0.37244897959183676,7.655167056832921,1,0,0,0,0,0,0,0,0.1525573592829996
AS12-49-7186,AS12,49,7186,1,0,,450.5581512103374,678.365998058827,70.55272441007654,4.48421556122449e-05,0.0,0.3304069674744898,4.982461734693877e-06,54.0,157.0,172.0,0.336734693877551,0.3536731592464612,1,0,0,0,0,0,0,0,0.05241074446036939
AS12-49-7187,AS12,49,7187,1,0,,478.3404631890739,650.3351675381907,76.32670998086735,5.480707908163265e-05,0.0,0.24277543048469388,4.982461734693877e-06,69.0,161.0,176.0,0.2653061224489796,6.155168343274003,1,0,0,0,0,0,0,0,0.007085272968614219
AS12-49-7188,AS12,49,7188,1,0,,520.0498233510524,716.9767348060672,79.76450892857143,5.978954081632653e-05,0.0,0.18346918845663265,4.48421556122449e-05,63.0,171.0,187.0,0.2755102040816326,2.3441324740698417,1,0,0,0,0,0,0,0,0.11186833632344541
AS12-49-7189,AS12,49,7189,1,0,,666.6009459154947,697.9683736507537,115.87601143973214,0.00016442123724489795,0.0002889827806122449,0.1495735012755102,0.0010712292729591836,135.0,180.0,197.0,0.04591836734693878,8.447527247908466,1,0,0,0,0,0,0,0,0.08300806229268112
AS12-49-7190,AS12,49,7190,1,0,,503.06570864833435,567.7513987607381,125.36698321906887,4.48421556122449e-05,0.00039361447704081633,0.1456024792729592,0.0011061065051020409,149.0,189.0,205.0,0.11734693877551021,0.3558698306218785,1,0,0,0,0,0,0,0,-0.13878020989081105
AS12-49-7191,AS12,49,7191,1,0,,627.5238700286144,701.4073341193996,120.02440409757654,0.00012954400510204082,0.00018933354591836734,0.1416613520408163,0.0006776147959183673,139.0,178.0,188.0,0.10714285714285714,0.6295986084102668,1,0,0,0,0,0,0,0,0.08828719970912507
AS12-49-7192,AS12,49,7192,1,0,,446.8067265680709,595.5034039021433,112.23072783801021,0.00012456154336734694,0.000204280931122449,0.26835538903061223,0.0006726323341836735,138.0,190.0,201.0,0.25510204081632654,2.981461219982192,1,0,0,0,0,0,0,0,-0.08752108728055014
AS12-49-7193,AS12,49,7193,1,0,,696.167428854752,703.1083253610273,103.96543666294643,0.00022919323979591838,0.0,0.14833785076530612,7.473692602040816e-05,119.0,162.0,182.0,0.01020408163265306,0.0,1,0,0,0,0,0,0,0,0.09088882618556007
AS12-49-7194,AS12,49,7194,1,0,,668.3814967104367,706.3997755064313,112.07593271683673,0.00016442123724489795,1.4947385204081632e-05,0.14289202008928573,0.0001793686224489796,128.0,168.0,191.0,0.05612244897959184,4.573921259900861,1,0,0,0,0,0,0,0,0.09590519817468342
AS12-49-7195,AS12,49,7195,1,0,,673.1427451883044,683.1992173277198,101.41774952168367,0.0003587372448979592,0.0,0.16142179528061223,9.964923469387754e-06,117.0,164.0,183.0,0.015306122448979591,2.3278150890411546,1,0,0,0,0,0,0,0,0.06003625831135863
